id,prediction
en-US_0266,D
ko-KR_0098,A
ko-KR_0099,A
ko-KR_0100,A
ko-KR_0101,A
ko-KR_0102,A
ko-KR_0103,A
ko-KR_0104,A
ko-KR_0105,A
ko-KR_0106,B
ko-KR_0107,A
ko-KR_0108,B
ko-KR_0109,A
ko-KR_0110,A
ko-KR_0111,A
ko-KR_0112,A
ko-KR_0113,A
ko-KR_0114,A
ko-KR_0115,A
ko-KR_0116,B
ko-KR_0117,B
ko-KR_0118,B
ko-KR_0119,A
ko-KR_0120,C
ko-KR_0121,A
ko-KR_0122,A
ko-KR_0123,C
ko-KR_0124,A
ko-KR_0125,C
ko-KR_0126,A
ko-KR_0127,A
ko-KR_0128,A
ko-KR_0129,A
ko-KR_0130,A
ko-KR_0131,A
ko-KR_0132,A
ko-KR_0133,B
ko-KR_0134,A
ko-KR_0135,B
ko-KR_0136,A
ko-KR_0137,A
ko-KR_0138,A
ko-KR_0139,A
ko-KR_0140,C
ko-KR_0141,A
ko-KR_0142,C
ko-KR_0143,A
ko-KR_0144,A
ko-KR_0145,A
ko-KR_0146,B
ko-KR_0147,A
ko-KR_0148,B
ko-KR_0149,A
ko-KR_0150,A
ko-KR_0151,B
ko-KR_0152,A
ko-KR_0153,B
ko-KR_0154,A
ko-KR_0155,B
ko-KR_0156,C
ko-KR_0157,B
ko-KR_0158,B
ko-KR_0159,A
ko-KR_0160,B
ko-KR_0161,C
ko-KR_0162,C
ko-KR_0163,C
ko-KR_0164,A
ko-KR_0165,A
ko-KR_0166,A
ko-KR_0167,A
ko-KR_0168,A
ko-KR_0169,A
ko-KR_0170,A
ko-KR_0171,B
ko-KR_0172,D
ko-KR_0173,D
ko-KR_0174,A
ko-KR_0175,A
ko-KR_0176,A
ko-KR_0177,A
ko-KR_0178,C
ko-KR_0179,A
ko-KR_0180,A
ko-KR_0181,A
ko-KR_0182,A
ko-KR_0183,A
ko-KR_0184,A
ko-KR_0185,A
ko-KR_0186,A
ko-KR_0187,A
ko-KR_0188,B
ko-KR_0189,A
ko-KR_0190,B
ko-KR_0191,A
ko-KR_0192,A
ko-KR_0193,A
ko-KR_0194,A
ko-KR_0195,C
ko-KR_0196,A
ko-KR_0197,A
ko-KR_0198,A
ko-KR_0199,B
ko-KR_0200,A
ko-KR_0201,B
ko-KR_0202,A
ko-KR_0203,B
ko-KR_0204,A
ko-KR_0205,A
ko-KR_0206,B
ko-KR_0207,A
ko-KR_0208,B
ko-KR_0209,A
ko-KR_0210,B
ko-KR_0211,C
ko-KR_0212,B
ko-KR_0213,B
ko-KR_0214,A
ko-KR_0215,B
ko-KR_0216,C
ko-KR_0217,C
ko-KR_0218,C
ko-KR_0219,A
ko-KR_0220,B
ko-KR_0221,A
ko-KR_0222,A
ko-KR_0223,C
ko-KR_0224,A
ko-KR_0225,A
ko-KR_0226,A
ko-KR_0227,A
ko-KR_0228,A
ko-KR_0229,A
ko-KR_0230,A
ko-KR_0231,A
ko-KR_0232,A
ko-KR_0233,B
ko-KR_0234,D
ko-KR_0235,B
ko-KR_0236,A
ko-KR_0237,A
ko-KR_0238,A
ko-KR_0239,A
ko-KR_0240,C
ko-KR_0241,A
ko-KR_0242,D
ko-KR_0243,A
ko-KR_0244,A
ko-KR_0245,A
ko-KR_0246,B
ko-KR_0247,A
ko-KR_0248,B
ko-KR_0249,A
ko-KR_0250,A
ko-KR_0251,B
ko-KR_0252,D
ko-KR_0253,B
ko-KR_0254,A
ko-KR_0255,B
ko-KR_0256,C
ko-KR_0257,B
ko-KR_0258,B
ko-KR_0259,D
ko-KR_0260,B
ko-KR_0261,C
ko-KR_0262,C
ko-KR_0263,C
ko-KR_0264,C
ko-KR_0265,A
ko-KR_0266,A
ko-KR_0267,C
ko-KR_0268,A
ko-KR_0269,A
ko-KR_0270,A
ko-KR_0271,A
ko-KR_0272,B
ko-KR_0273,B
ko-KR_0274,B
ko-KR_0275,A
ko-KR_0276,D
ko-KR_0277,D
ko-KR_0278,B
ko-KR_0279,A
ko-KR_0280,C
ko-KR_0281,A
ko-KR_0282,C
ko-KR_0283,A
ko-KR_0284,A
ko-KR_0285,C
ko-KR_0286,A
ko-KR_0287,A
ko-KR_0288,A
ko-KR_0289,A
ko-KR_0290,C
ko-KR_0291,A
ko-KR_0292,A
ko-KR_0293,A
ko-KR_0294,A
ko-KR_0295,A
ko-KR_0296,A
ko-KR_0297,A
ko-KR_0298,A
ko-KR_0299,A
ko-KR_0300,A
ko-KR_0301,A
ko-KR_0302,A
ko-KR_0303,A
ko-KR_0304,C
ko-KR_0305,A
ko-KR_0306,C
ko-KR_0307,A
ko-KR_0308,A
ko-KR_0309,A
ko-KR_0310,B
ko-KR_0311,A
ko-KR_0312,B
ko-KR_0313,A
ko-KR_0314,A
ko-KR_0315,B
ko-KR_0316,A
ko-KR_0317,B
ko-KR_0318,A
ko-KR_0319,B
ko-KR_0320,C
ko-KR_0321,B
ko-KR_0322,B
ko-KR_0323,A
ko-KR_0324,B
ko-KR_0325,C
ko-KR_0326,C
ko-KR_0327,C
ko-KR_0328,A
ko-KR_0329,A
ko-KR_0330,A
ko-KR_0331,C
ko-KR_0332,A
ko-KR_0333,A
ko-KR_0334,A
ko-KR_0335,A
ko-KR_0336,C
ko-KR_0337,A
ko-KR_0338,C
ko-KR_0339,A
ko-KR_0340,C
ko-KR_0341,A
ko-KR_0342,D
ko-KR_0343,C
ko-KR_0344,A
ko-KR_0345,C
ko-KR_0346,A
ko-KR_0347,D
ko-KR_0348,D
ko-KR_0349,A
ko-KR_0350,A
ko-KR_0351,B
ko-KR_0352,A
ko-KR_0353,B
ko-KR_0354,A
ko-KR_0355,B
ko-KR_0356,C
ko-KR_0357,B
ko-KR_0358,B
ko-KR_0359,A
ko-KR_0360,B
ko-KR_0361,C
ko-KR_0362,C
ko-KR_0363,C
ko-KR_0364,A
ko-KR_0365,B
ko-KR_0366,C
ko-KR_0367,B
ko-KR_0368,B
ko-KR_0369,A
ko-KR_0370,B
ko-KR_0371,C
ko-KR_0372,C
ko-KR_0373,C
ko-KR_0374,B
ko-KR_0375,C
ko-KR_0376,B
ko-KR_0377,C
ko-KR_0378,C
ko-KR_0379,C
ko-KR_0380,C
ko-KR_0381,C
ko-KR_0382,C
ko-KR_0383,D
ko-KR_0384,A
ko-KR_0385,B
ko-KR_0386,A
ko-KR_0387,B
ko-KR_0388,A
ko-KR_0389,A
ko-KR_0390,A
ko-KR_0391,A
ko-KR_0392,B
ko-KR_0393,B
ko-KR_0394,B
ko-KR_0395,B
ko-KR_0396,A
ko-KR_0397,B
ko-KR_0398,A
ko-KR_0399,A
ko-KR_0400,A
ko-KR_0401,A
ko-KR_0402,B
ko-KR_0403,B
ko-KR_0404,B
ko-KR_0405,B
ko-KR_0406,C
ko-KR_0407,B
ko-KR_0408,B
ko-KR_0409,B
ko-KR_0410,B
ko-KR_0411,C
ko-KR_0412,C
ko-KR_0413,C
ko-KR_0414,B
ko-KR_0415,A
ko-KR_0416,A
ko-KR_0417,A
ko-KR_0418,A
ko-KR_0419,B
ko-KR_0420,B
ko-KR_0421,B
ko-KR_0422,B
ko-KR_0423,B
ko-KR_0424,B
ko-KR_0425,B
ko-KR_0426,C
ko-KR_0427,C
ko-KR_0428,C
ko-KR_0429,A
ko-KR_0430,A
ko-KR_0431,A
ko-KR_0432,B
ko-KR_0433,B
ko-KR_0434,B
ko-KR_0435,A
ko-KR_0436,A
ko-KR_0437,B
ko-KR_0438,B
ko-KR_0439,B
ko-KR_0440,A
ko-KR_0441,B
ko-KR_0442,B
ko-KR_0443,B
ko-KR_0444,B
ko-KR_0445,B
ko-KR_0446,B
ko-KR_0447,C
ko-KR_0448,C
ko-KR_0449,C
ko-KR_0450,B
ko-KR_0451,A
ko-KR_0452,B
ko-KR_0453,A
ko-KR_0454,A
ko-KR_0455,A
ko-KR_0456,A
ko-KR_0457,B
ko-KR_0458,B
ko-KR_0459,B
ko-KR_0460,B
ko-KR_0461,C
ko-KR_0462,B
ko-KR_0463,B
ko-KR_0464,B
ko-KR_0465,B
ko-KR_0466,C
ko-KR_0467,C
ko-KR_0468,C
ko-KR_0469,B
ko-KR_0470,A
ko-KR_0471,A
ko-KR_0472,A
ko-KR_0473,A
ko-KR_0474,B
ko-KR_0475,B
ko-KR_0476,B
ko-KR_0477,B
ko-KR_0478,B
ko-KR_0479,B
ko-KR_0480,B
ko-KR_0481,C
ko-KR_0482,C
ko-KR_0483,C
ko-KR_0484,A
ko-KR_0485,A
ko-KR_0486,A
ko-KR_0487,B
ko-KR_0488,B
ko-KR_0489,B
ko-KR_0490,A
ko-KR_0491,A
ko-KR_0492,B
ko-KR_0493,B
ko-KR_0494,B
ko-KR_0495,A
ko-KR_0496,B
ko-KR_0497,B
ko-KR_0498,B
ko-KR_0499,B
ko-KR_0500,B
ko-KR_0501,B
ko-KR_0502,C
ko-KR_0503,C
ko-KR_0504,C
ko-KR_0505,B
ko-KR_0506,C
ko-KR_0507,B
ko-KR_0508,A
ko-KR_0509,B
ko-KR_0510,B
ko-KR_0511,C
ko-KR_0512,C
ko-KR_0513,C
ko-KR_0514,B
ko-KR_0515,A
ko-KR_0516,A
ko-KR_0517,A
ko-KR_0518,A
ko-KR_0519,B
ko-KR_0520,B
ko-KR_0521,B
ko-KR_0522,B
ko-KR_0523,B
ko-KR_0524,B
ko-KR_0525,B
ko-KR_0526,C
ko-KR_0527,C
ko-KR_0528,C
ko-KR_0529,A
ko-KR_0530,A
ko-KR_0531,A
ko-KR_0532,B
ko-KR_0533,B
ko-KR_0534,B
ko-KR_0535,A
ko-KR_0536,A
ko-KR_0537,B
ko-KR_0538,B
ko-KR_0539,B
ko-KR_0540,A
ko-KR_0541,B
ko-KR_0542,B
ko-KR_0543,B
ko-KR_0544,B
ko-KR_0545,B
ko-KR_0546,B
ko-KR_0547,C
ko-KR_0548,C
ko-KR_0549,C
ko-KR_0550,C
ko-KR_0551,B
ko-KR_0552,B
ko-KR_0553,B
ko-KR_0554,B
ko-KR_0555,C
ko-KR_0556,C
ko-KR_0557,C
ko-KR_0558,C
ko-KR_0559,C
ko-KR_0560,C
ko-KR_0561,C
ko-KR_0562,D
ko-KR_0563,D
ko-KR_0564,D
ko-KR_0565,B
ko-KR_0566,C
ko-KR_0567,B
ko-KR_0568,C
ko-KR_0569,C
ko-KR_0570,C
ko-KR_0571,C
ko-KR_0572,B
ko-KR_0573,C
ko-KR_0574,A
ko-KR_0575,C
ko-KR_0576,B
ko-KR_0577,C
ko-KR_0578,A
ko-KR_0579,C
ko-KR_0580,C
ko-KR_0581,C
ko-KR_0582,C
ko-KR_0583,D
ko-KR_0584,D
ko-KR_0585,D
ko-KR_0586,B
ko-KR_0587,B
ko-KR_0588,B
ko-KR_0589,B
ko-KR_0590,C
ko-KR_0591,C
ko-KR_0592,C
ko-KR_0593,A
ko-KR_0594,A
ko-KR_0595,A
ko-KR_0596,B
ko-KR_0597,B
ko-KR_0598,B
ko-KR_0599,A
ko-KR_0600,A
ko-KR_0601,B
ko-KR_0602,B
ko-KR_0603,B
ko-KR_0604,A
ko-KR_0605,B
ko-KR_0606,B
ko-KR_0607,B
ko-KR_0608,B
ko-KR_0609,B
ko-KR_0610,B
ko-KR_0611,C
ko-KR_0612,C
ko-KR_0613,C
ko-KR_0614,B
ko-KR_0615,B
ko-KR_0616,B
ko-KR_0617,C
ko-KR_0618,C
ko-KR_0619,C
ko-KR_0620,B
ko-KR_0621,B
ko-KR_0622,C
ko-KR_0623,C
ko-KR_0624,C
ko-KR_0625,B
ko-KR_0626,C
ko-KR_0627,C
ko-KR_0628,C
ko-KR_0629,C
ko-KR_0630,C
ko-KR_0631,C
ko-KR_0632,D
ko-KR_0633,D
ko-KR_0634,D
ko-KR_0635,A
ko-KR_0636,A
ko-KR_0637,B
ko-KR_0638,B
ko-KR_0639,B
ko-KR_0640,A
ko-KR_0641,B
ko-KR_0642,B
ko-KR_0643,B
ko-KR_0644,B
ko-KR_0645,B
ko-KR_0646,B
ko-KR_0647,C
ko-KR_0648,C
ko-KR_0649,C
ko-KR_0650,A
ko-KR_0651,B
ko-KR_0652,B
ko-KR_0653,B
ko-KR_0654,B
ko-KR_0655,B
ko-KR_0656,B
ko-KR_0657,C
ko-KR_0658,C
ko-KR_0659,C
ko-KR_0660,B
ko-KR_0661,B
ko-KR_0662,B
ko-KR_0663,C
ko-KR_0664,C
ko-KR_0665,C
ko-KR_0666,C
ko-KR_0667,C
ko-KR_0668,C
ko-KR_0669,D
ar-DZ_0086,B
ar-DZ_0087,A
ar-DZ_0088,B
ar-DZ_0089,A
ar-DZ_0090,A
ar-DZ_0091,B
ar-DZ_0092,A
ar-DZ_0093,B
ar-DZ_0094,B
ar-DZ_0095,B
ar-DZ_0096,B
ar-DZ_0097,B
ar-DZ_0098,C
ar-DZ_0099,B
ar-DZ_0100,B
ar-DZ_0101,C
ar-DZ_0102,B
ar-DZ_0103,C
ar-DZ_0104,C
ar-DZ_0105,C
ar-DZ_0106,C
ar-DZ_0107,B
ar-DZ_0108,A
ar-DZ_0109,A
ar-DZ_0110,B
ar-DZ_0111,A
ar-DZ_0112,B
ar-DZ_0113,B
ar-DZ_0114,B
ar-DZ_0115,B
ar-DZ_0116,B
ar-DZ_0117,B
ar-DZ_0118,C
ar-DZ_0119,B
ar-DZ_0120,C
ar-DZ_0121,C
ar-DZ_0122,C
ar-DZ_0123,C
ar-DZ_0124,A
ar-DZ_0125,B
ar-DZ_0126,A
ar-DZ_0127,B
ar-DZ_0128,B
ar-DZ_0129,B
ar-DZ_0130,B
ar-DZ_0131,B
ar-DZ_0132,A
ar-DZ_0133,B
ar-DZ_0134,B
ar-DZ_0135,B
ar-DZ_0136,B
ar-DZ_0137,B
ar-DZ_0138,C
ar-DZ_0139,C
ar-DZ_0140,C
ar-DZ_0141,C
ar-DZ_0142,B
ar-DZ_0143,B
ar-DZ_0144,B
ar-DZ_0145,B
ar-DZ_0146,C
ar-DZ_0147,C
ar-DZ_0148,C
ar-DZ_0149,C
ar-DZ_0150,C
ar-DZ_0151,C
ar-DZ_0152,B
ar-DZ_0153,C
ar-DZ_0154,B
ar-DZ_0155,B
ar-DZ_0156,C
ar-DZ_0157,B
ar-DZ_0158,C
ar-DZ_0159,C
ar-DZ_0160,C
ar-DZ_0161,C
ar-DZ_0162,B
ar-DZ_0163,A
ar-DZ_0164,A
ar-DZ_0165,B
ar-DZ_0166,A
ar-DZ_0167,B
ar-DZ_0168,B
ar-DZ_0169,B
ar-DZ_0170,B
ar-DZ_0171,B
ar-DZ_0172,B
ar-DZ_0173,C
ar-DZ_0174,B
ar-DZ_0175,C
ar-DZ_0176,C
ar-DZ_0177,C
ar-DZ_0178,C
ar-DZ_0179,A
ar-DZ_0180,B
ar-DZ_0181,A
ar-DZ_0182,B
ar-DZ_0183,B
ar-DZ_0184,B
ar-DZ_0185,B
ar-DZ_0186,B
ar-DZ_0187,A
ar-DZ_0188,B
ar-DZ_0189,B
ar-DZ_0190,B
ar-DZ_0191,B
ar-DZ_0192,B
ar-DZ_0193,C
ar-DZ_0194,C
ar-DZ_0195,C
ar-DZ_0196,C
ar-DZ_0197,B
ar-DZ_0198,B
ar-DZ_0199,B
ar-DZ_0200,B
ar-DZ_0201,C
ar-DZ_0202,C
ar-DZ_0203,A
ar-DZ_0204,C
ar-DZ_0205,C
ar-DZ_0206,C
ar-DZ_0207,C
ar-DZ_0208,B
ar-DZ_0209,B
ar-DZ_0210,C
ar-DZ_0211,B
ar-DZ_0212,A
ar-DZ_0213,C
ar-DZ_0214,C
ar-DZ_0215,C
ar-DZ_0216,C
ar-DZ_0217,C
ar-DZ_0218,D
ar-DZ_0219,C
ar-DZ_0220,D
ar-DZ_0221,D
ar-DZ_0222,D
ar-DZ_0223,D
ar-DZ_0224,B
ar-DZ_0225,C
ar-DZ_0226,B
ar-DZ_0227,A
ar-DZ_0228,C
ar-DZ_0229,C
ar-DZ_0230,C
ar-DZ_0231,C
ar-DZ_0232,B
ar-DZ_0233,A
ar-DZ_0234,C
ar-DZ_0235,C
ar-DZ_0236,C
ar-DZ_0237,C
ar-DZ_0238,D
ar-DZ_0239,D
ar-DZ_0240,D
ar-DZ_0241,D
ar-DZ_0242,C
ar-DZ_0243,C
ar-DZ_0244,C
ar-DZ_0245,C
ar-DZ_0246,A
ar-DZ_0247,D
ar-DZ_0248,A
ar-DZ_0249,A
ar-DZ_0250,A
ar-DZ_0251,A
ar-DZ_0252,B
ar-DZ_0253,B
ar-DZ_0254,C
ar-DZ_0255,B
ar-DZ_0256,C
ar-DZ_0257,C
ar-DZ_0258,C
ar-DZ_0259,C
ar-DZ_0260,A
ar-DZ_0261,B
ar-DZ_0262,A
ar-DZ_0263,B
ar-DZ_0264,B
ar-DZ_0265,B
ar-DZ_0266,B
ar-DZ_0267,B
ar-DZ_0268,A
ar-DZ_0269,B
ar-DZ_0270,B
ar-DZ_0271,B
ar-DZ_0272,B
ar-DZ_0273,B
ar-DZ_0274,C
ar-DZ_0275,C
ar-DZ_0276,C
ar-DZ_0277,C
ar-DZ_0278,B
ar-DZ_0279,B
ar-DZ_0280,B
ar-DZ_0281,B
ar-DZ_0282,C
ar-DZ_0283,C
ar-DZ_0284,A
ar-DZ_0285,C
ar-DZ_0286,C
ar-DZ_0287,C
ar-DZ_0288,B
ar-DZ_0289,C
ar-DZ_0290,B
ar-DZ_0291,C
ar-DZ_0292,C
ar-DZ_0293,C
ar-DZ_0294,C
ar-DZ_0295,C
ar-DZ_0296,B
ar-DZ_0297,C
ar-DZ_0298,C
ar-DZ_0299,C
ar-DZ_0300,C
ar-DZ_0301,C
ar-DZ_0302,D
ar-DZ_0303,D
ar-DZ_0304,D
ar-DZ_0305,D
ar-DZ_0306,C
ar-DZ_0307,C
ar-DZ_0308,C
ar-DZ_0309,C
ar-DZ_0310,A
ar-DZ_0311,D
ar-DZ_0312,A
ar-DZ_0313,D
ar-DZ_0314,A
ar-DZ_0315,D
ar-DZ_0316,B
ar-DZ_0317,A
ar-DZ_0318,B
ar-DZ_0319,B
ar-DZ_0320,B
ar-DZ_0321,B
ar-DZ_0322,B
ar-DZ_0323,C
ar-DZ_0324,C
ar-DZ_0325,C
ar-DZ_0326,C
ar-DZ_0327,B
ar-DZ_0328,B
ar-DZ_0329,B
ar-DZ_0330,B
ar-DZ_0331,C
ar-DZ_0332,C
ar-DZ_0333,C
ar-DZ_0334,C
ar-DZ_0335,C
ar-DZ_0336,C
ar-DZ_0337,B
ar-DZ_0338,C
ar-DZ_0339,C
ar-DZ_0340,C
ar-DZ_0341,C
ar-DZ_0342,B
ar-DZ_0343,B
ar-DZ_0344,B
ar-DZ_0345,B
ar-DZ_0346,C
ar-DZ_0347,C
ar-DZ_0348,A
ar-DZ_0349,C
ar-DZ_0350,C
ar-DZ_0351,C
ar-DZ_0352,C
ar-DZ_0353,C
ar-DZ_0354,C
ar-DZ_0355,C
ar-DZ_0356,D
ar-DZ_0357,D
ar-DZ_0358,A
ar-DZ_0359,D
ar-DZ_0360,D
ar-DZ_0361,D
ar-DZ_0362,C
ar-DZ_0363,C
ar-DZ_0364,A
ar-DZ_0365,C
ar-DZ_0366,C
ar-DZ_0367,C
ar-DZ_0368,D
ar-DZ_0369,A
ar-DZ_0370,D
ar-DZ_0371,D
zh-CN_0093,D
zh-CN_0094,D
zh-CN_0095,D
zh-CN_0096,C
zh-CN_0097,D
zh-CN_0098,D
zh-CN_0099,D
zh-CN_0100,D
zh-CN_0101,D
zh-CN_0102,D
zh-CN_0103,D
zh-CN_0104,D
zh-CN_0105,C
zh-CN_0106,D
zh-CN_0107,D
zh-CN_0108,D
zh-CN_0109,D
zh-CN_0110,D
zh-CN_0111,D
zh-CN_0112,D
zh-CN_0113,C
zh-CN_0114,D
zh-CN_0115,D
zh-CN_0116,D
zh-CN_0117,D
zh-CN_0118,D
zh-CN_0119,D
zh-CN_0120,C
zh-CN_0121,D
zh-CN_0122,D
zh-CN_0123,D
zh-CN_0124,D
zh-CN_0125,D
zh-CN_0126,D
zh-CN_0127,C
zh-CN_0128,C
zh-CN_0129,C
zh-CN_0130,C
zh-CN_0131,C
zh-CN_0132,C
zh-CN_0133,D
zh-CN_0134,D
zh-CN_0135,D
zh-CN_0136,D
zh-CN_0137,D
zh-CN_0138,D
zh-CN_0139,D
zh-CN_0140,D
zh-CN_0141,D
zh-CN_0142,D
zh-CN_0143,D
zh-CN_0144,D
zh-CN_0145,D
zh-CN_0146,D
zh-CN_0147,D
zh-CN_0148,D
zh-CN_0149,D
zh-CN_0150,C
zh-CN_0151,D
zh-CN_0152,D
zh-CN_0153,D
zh-CN_0154,D
zh-CN_0155,D
zh-CN_0156,D
zh-CN_0157,D
zh-CN_0158,C
zh-CN_0159,D
zh-CN_0160,D
zh-CN_0161,D
zh-CN_0162,D
zh-CN_0163,D
zh-CN_0164,D
zh-CN_0165,C
zh-CN_0166,D
zh-CN_0167,D
zh-CN_0168,D
zh-CN_0169,D
zh-CN_0170,D
zh-CN_0171,D
zh-CN_0172,C
zh-CN_0173,C
zh-CN_0174,C
zh-CN_0175,C
zh-CN_0176,C
zh-CN_0177,C
zh-CN_0178,D
zh-CN_0179,D
zh-CN_0180,D
zh-CN_0181,D
zh-CN_0182,D
zh-CN_0183,D
zh-CN_0184,D
zh-CN_0185,D
zh-CN_0186,D
zh-CN_0187,D
zh-CN_0188,D
zh-CN_0189,D
zh-CN_0190,D
zh-CN_0191,D
zh-CN_0192,D
zh-CN_0193,D
zh-CN_0194,C
zh-CN_0195,D
zh-CN_0196,D
zh-CN_0197,D
zh-CN_0198,D
zh-CN_0199,D
zh-CN_0200,D
zh-CN_0201,C
zh-CN_0202,D
zh-CN_0203,D
zh-CN_0204,D
zh-CN_0205,D
zh-CN_0206,D
zh-CN_0207,D
zh-CN_0208,C
zh-CN_0209,C
zh-CN_0210,C
zh-CN_0211,C
zh-CN_0212,C
zh-CN_0213,C
zh-CN_0214,D
zh-CN_0215,D
zh-CN_0216,D
zh-CN_0217,D
zh-CN_0218,D
zh-CN_0219,D
zh-CN_0220,D
zh-CN_0221,D
zh-CN_0222,D
zh-CN_0223,D
zh-CN_0224,D
zh-CN_0225,D
zh-CN_0226,D
zh-CN_0227,D
zh-CN_0228,D
zh-CN_0229,C
zh-CN_0230,D
zh-CN_0231,D
zh-CN_0232,D
zh-CN_0233,D
zh-CN_0234,D
zh-CN_0235,D
zh-CN_0236,C
zh-CN_0237,C
zh-CN_0238,C
zh-CN_0239,C
zh-CN_0240,C
zh-CN_0241,C
zh-CN_0242,D
zh-CN_0243,D
zh-CN_0244,D
zh-CN_0245,D
zh-CN_0246,D
zh-CN_0247,D
zh-CN_0248,D
zh-CN_0249,D
zh-CN_0250,D
zh-CN_0251,D
zh-CN_0252,D
zh-CN_0253,D
zh-CN_0254,D
zh-CN_0255,D
zh-CN_0256,D
zh-CN_0257,C
zh-CN_0258,C
zh-CN_0259,C
zh-CN_0260,C
zh-CN_0261,C
zh-CN_0262,C
zh-CN_0263,D
zh-CN_0264,D
zh-CN_0265,D
zh-CN_0266,D
zh-CN_0267,D
zh-CN_0268,D
zh-CN_0269,D
zh-CN_0270,D
zh-CN_0271,D
zh-CN_0272,D
zh-CN_0273,D
zh-CN_0274,D
zh-CN_0275,D
zh-CN_0276,D
zh-CN_0277,D
zh-CN_0278,C
zh-CN_0279,C
zh-CN_0280,C
zh-CN_0281,C
zh-CN_0282,C
zh-CN_0283,C
zh-CN_0284,C
zh-CN_0285,C
zh-CN_0286,C
zh-CN_0287,C
zh-CN_0288,C
zh-CN_0289,C
zh-CN_0290,C
zh-CN_0291,C
zh-CN_0292,C
zh-CN_0293,D
zh-CN_0294,D
zh-CN_0295,D
zh-CN_0296,D
zh-CN_0297,D
zh-CN_0298,D
zh-CN_0299,D
zh-CN_0300,D
zh-CN_0301,D
zh-CN_0302,D
zh-CN_0303,D
zh-CN_0304,D
zh-CN_0305,D
zh-CN_0306,D
zh-CN_0307,D
zh-CN_0308,D
zh-CN_0309,D
zh-CN_0310,D
zh-CN_0311,D
zh-CN_0312,D
id-ID_0070,C
id-ID_0071,D
id-ID_0072,D
id-ID_0073,D
id-ID_0074,D
id-ID_0075,D
id-ID_0076,D
id-ID_0077,D
id-ID_0078,D
id-ID_0079,C
id-ID_0080,B
id-ID_0081,C
id-ID_0082,C
id-ID_0083,C
id-ID_0084,C
id-ID_0085,C
id-ID_0086,C
id-ID_0087,D
id-ID_0088,D
id-ID_0089,D
id-ID_0090,D
id-ID_0091,D
id-ID_0092,D
id-ID_0093,D
id-ID_0094,D
id-ID_0095,D
id-ID_0096,D
id-ID_0097,C
id-ID_0098,D
id-ID_0099,D
id-ID_0100,D
id-ID_0101,D
id-ID_0102,D
id-ID_0103,D
id-ID_0104,D
id-ID_0105,D
id-ID_0106,D
id-ID_0107,D
id-ID_0108,D
id-ID_0109,D
id-ID_0110,D
